CO_ENTIDADE,NO_ENTIDADE,CO_ORGAO_REGIONAL,CO_REGIAO,CO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,IN_CONVENIADA_PP,TP_CONVENIO_PODER_PUBLICO,IN_LABORATORIO_INFORMATICA,IN_LABORATORIO_CIENCIAS,IN_SALA_ATENDIMENTO_ESPECIAL,IN_QUADRA_ESPORTES,IN_BIBLIOTECA_SALA_LEITURA,IN_PARQUE_INFANTIL,IN_BERCARIO,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO_EI,IN_BANHEIRO_PNE,IN_DEPENDENCIAS_PNE,IN_BANHEIRO_CHUVEIRO,IN_REFEITORIO,IN_AUDITORIO,IN_PATIO_COBERTO,IN_PATIO_DESCOBERTO,IN_ALOJAM_ALUNO,IN_AREA_VERDE,IN_LAVANDERIA,IN_INTERNET,IN_ALIMENTACAO,TP_ATIVIDADE_COMPLEMENTAR,IN_EDUCACAO_INDIGENA,IN_FINAL_SEMANA
43209831,ESC EDUC INF MAGIA E SABER,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43182224,ESCOLA DE ENSINO FUNDAMENTAL DA PONTE,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43296122,ESC EDUC INF NAVEGAR,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43296165,ESC EDUC INF DOCE INFANCIA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43209823,ESCOLA EDUCACAO INFANTIL ESPACO FELIZ LTDA-ME,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0
43210805,ESC EDUC ESPECIAL BARBARA SYBILLE FISCHINGER,1,4,4305,43026,43,4314902,431490205,4,4,1,3,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
43210953,CENTRO DE EDUCACAO INFANTIL CONSTRUINDO SABER,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
43210996,EEI VIVENDO E APRENDENDO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
43211011,ESCOLA EDUC INF FLORESTINHA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43211070,ESCOLA EDUC INF CRESCENDO FELIZ,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
43211119,5141 EEI ABRASCE LOTEAMENTO PAMPA,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
43211135,5144 EEI TIA MARIAZINHA,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43211143,ESCOLA INFANTIL VIDA DE CRIANCA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
43211178,EEI ALGODAO DOCE,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0
43211216,5146 EEI CHACRINHA,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43211224,EEI ESPACO CRIANCA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0
43032052,EEI ESPACO DI,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43006760,EEI TETE DENGOSO,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43009131,EEI CORACAO MAGICO II,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43190065,5015 IEI ACOMPAR NUCLEO I,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43006779,EEI CRIANCA SAPECA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43385079,8006 CAEC ASSOCIACAO EMPREENDIMENTO SOCIAL UM NOVO OLHAR,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43385087,8002 CAEC INSTITUTO CULTURAL SAO FRANCISCO DE ASSIS,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43385095,8008 CAEC CENTRO COMUNITARIO PAULO VI,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43211321,MATERNAL CASA DA ABELHINHA,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43249817,ESC EST EDUC PROF EM SAUDE DO RIO GRANDE DO SUL,NA,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43254616,ESC EDUC INF SER CRIANCA,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43254802,ESC EDUC INF BOM FIM,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43254810,ESC EDUC INF BRINCANDO E APRENDENDO,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43259006,5171 EEI LAR FABIANO DE CRISTO,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43207910,ASSOC CLUBE PAIS E MAES ARCO-IRIS -CENTRO EDUC INF,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43207952,ESC EDUC INF RECANTO DO PEQUENO URSO,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43207960,INST EDUC INF LIKE KIDS,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43189059,5006 EEI TRENZINHO DA ALEGRIA,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43189067,5043 IEI LUPICINIO RODRIGUES,1,4,4305,43026,43,4314902,431490205,4,4,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
43189075,5005 IEI VILA UNIAO,1,4,4305,43026,43,4314902,431490205,4,2,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0
43189083,5102 IEI RENASCER VILA AMERICA,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0
43189253,EMEF TIMBAUVA,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0
43207880,SC ESCOLA DE EDUCACAO INFANTIL LTDA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43190766,ESCOLA DE EDUCACAO INFANTIL BICHINHO DA GOIABA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
43190839,REINO DA FANTASIA CENTRO DE CRIATIVIDADE E RECREAC,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
43190847,ESCOLA DE EDUCACAO INFANTIL ESPACO BRINCAR,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
43190863,ESC ENS INF FUND KINDER LAND,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0
43190871,EEI CENTRO ADM FERNANDO FERRARI,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
43190880,ESCOLA INFANTIL VIVER E CONVIVER,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
43190898,ESCOLA DE EDUCACAO INFANTIL CICLA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0
43004253,EEI TIA VERA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43240615,5147 EEI PADRE PEDRO LEONARDI II,1,4,4305,43026,43,4314902,431490205,4,4,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
43240801,ESC EDUC INF QUERUBIM,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0
43241204,5202 EEI GIRASSOL LAMI,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43249612,SOCIEDADE MANTENEDORA PRO-SABER LTDA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0
43249809,ESCOLA DE EDUCACAO PROFISSIONAL UNITEC,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
43251005,ESC PROF FUNDACAO UNIVERSITARIA DE CARDIOLOGIA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
43295150,EEI MUNDO DOS ANJOS,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
43298206,5179 IEI DUTRA JARDIM,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43298214,EEI PEQUENO APRENDIZ,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0
43239633,ESC EDUC INF BETTY BALANCO,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43367453,ESC EDUC INF PEQUENO PRINCIPE LTDA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0
43200982,ASSOC AMIG ARTESAOS PESCA ILHA PINTADA-REC CRIANCA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43190731,EUGENIA NOAL ROSA - ME,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43190774,CRECHE BERCARIO FADINHA SAPECA LTDA,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43191096,CRECHE COMUNITARIA TURMINHA DO BARULHO,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43191150,ESCOLA DE EDUCACAO INFANTIL 1001 TRAVESSURAS,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43191207,CENTRO INFANTIL CONSTRUINDO O AMANHA,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43191339,ESC EDU INF KINDERGARTEN LTDA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43175449,ESC EST ENS FUN JARDIM CASCATA,NA,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43313051,SENAC SAUDE,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0
43008712,EIE LULUZINHA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43362443,PANDA ESCOLA DE EDUCACAO INFANTIL LTDA ME,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
43379052,ESC EDUC INF TURMA DA ALEGRIA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
43379060,5213 IEI PATATI PATATA,1,4,4305,43026,43,4314902,431490205,4,2,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0
43382088,8007 CENTRO INF JUVENIL MONTEIRO LOBATO,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43382096,ASSOC LUISA FERRARI,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43382100,8010 CAEC ASSOCIACAO DAS CRECHES BENEFICENTES DO RIO GRA,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43382118,8001 MOV PELOS DIR CRIANCA E ADOLESCENTE,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43383050,8003 CENTRO SAO JOSE,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43384080,8012 CAEC TERESA VERZERI,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43384099,8005 CENTRO DE ORIENTACAO E EDUCACAO SOCIAL,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43384102,8009 CAEC ACAO SOCIAL DE FE,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43295169,INST EDUC INF TIA ZELI,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43200915,5120 EEI MEDIANEIRA NOSSO SONHO I,1,4,4305,43026,43,4314902,431490205,4,4,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43200923,EEI BRINCAR E APRENDER,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0
43200990,ESCOLA DE EDUCACAO INFANTIL VIDA ENCANTADA LTDA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43201008,EEI TEICHMANN E RITTER LTDA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43201024,CRECHE BERCARIO E RECREACAO BABY HOUSE,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
43201105,CENTRO ATENDIMENTO INFANTIL TURMA DO MORANGUINHO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43201156,5131 IEI SAO VICENTE DE PAULO,1,4,4305,43026,43,4314902,431490205,4,4,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43201164,ESCOLA DE EDUCACAO INFANTIL VIVER E APRENDER,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
43201172,EEI SEMEANDO O SABER,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0
43367330,5193 EEI TREVO DE OURO,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
43367348,5194 EEI PLANETA DO SABER,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43367356,5195 IEI ANJO DAS FLORES,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43367364,5196 IEI MARIA DE NAZARE II - IEIMAN,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43367372,5197 EEI TIO ZE,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43367380,5198 EEI MEUS PRIMEIROS PASSOS,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43367399,ESC EDUC INF GERACAO ALEGRIA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0
43367429,5216 EEI CONSTRUINDO O AMANHA,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
43362532,ESC EDUC INF CATAVENTO,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43208959,ESCOLA DE EDUCACAO INFANTIL MIMO DE CRIANCA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43208169,ESCOLA INFANTIL TEMPO DE CRESCER,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0
43208185,5135 EEI ANTONIO GIANELLI,1,4,4305,43026,43,4314902,431490205,4,4,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43208894,EEI ARTE EM FOCO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0
43208908,EEI PRIMEIROS PASSOS,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
43208932,ESCOLA INFANTIL AQUARELA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43208967,EEI DO SESC - SESQUINHO NAVEGANTES,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0
43209025,EEI ESPACO CRIATIVO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
43209041,5200 EEI A CAMINHO DO SOL,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43209050,EEI DOCE CARAMELO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
43209076,EEI ENGENHEIRINHO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
43004237,EEI TURMA DO ARCO IRIS,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43216803,ESC EDUC INF KIDS PLACE,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43217001,ESC EDUC INF CANTINHO DO CEU,NA,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43217206,ESC EDUC INF VOVO AFONSO,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43217800,ESC EDUC INF ESPELHO MAGICO,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43218407,ESC EDUC INF RECRIAR,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43239439,ESC COMUNITARIA CRIANCAS DO FUTURO,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
